trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
91,False,"{'a': 0.5, 'e': 0.08999999999999925}",25,0,-162.19313573771126,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 3}",0
92,False,"{'a': 0.5, 'e': 0.07999999999999925}",20,0,-81.32202931995204,"{0: 11, 1: 1, 2: 7, 3: 1, 4: 0}",0
93,False,"{'a': 0.5, 'e': 0.06999999999999926}",20,0,-60.31247971780341,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
94,False,"{'a': 0.5, 'e': 0.059999999999999255}",20,0,-134.03255307291118,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
95,False,"{'a': 0.5, 'e': 0.04999999999999925}",20,0,-48.76194613268294,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
1,True,"{'a': 0, 'e': 0}",25,0,-22.794119630867552,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
2,True,"{'a': 0, 'e': 0}",25,0,-29.142292845769603,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
3,True,"{'a': 0, 'e': 0}",20,0,-32.93619585490695,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
4,True,"{'a': 0, 'e': 0}",20,0,-36.017579361610515,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
5,True,"{'a': 0, 'e': 0}",30,0,-22.283145946169757,"{0: 21, 1: 9, 2: 0, 3: 0, 4: 0}",0
6,True,"{'a': 0, 'e': 0}",25,0,-19.438413532732266,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
7,True,"{'a': 0, 'e': 0}",25,0,-20.201011889715637,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
8,True,"{'a': 0, 'e': 0}",25,0,-25.406100815426594,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
9,True,"{'a': 0, 'e': 0}",30,0,-48.74230109118601,"{0: 16, 1: 14, 2: 0, 3: 0, 4: 0}",0
10,True,"{'a': 0, 'e': 0}",20,0,12.787712172318113,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
