trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
212,False,"{'a': 0.5, 'e': 0.11756998134242766}",25,3,6.173756872601245,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
213,False,"{'a': 0.5, 'e': 0.11639428152900338}",30,19,21.432507057568774,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
214,False,"{'a': 0.5, 'e': 0.11523033871371334}",30,10,7.5984379960093715,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
215,False,"{'a': 0.5, 'e': 0.11407803532657622}",25,0,18.76952082123213,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
216,False,"{'a': 0.5, 'e': 0.11293725497331045}",20,5,19.871232911382055,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
217,False,"{'a': 0.5, 'e': 0.11180788242357734}",20,6,-20.67368076693009,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
218,False,"{'a': 0.5, 'e': 0.11068980359934157}",30,13,32.545456473891704,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.5, 'e': 0.10958290556334815}",20,6,11.479422329385692,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
220,False,"{'a': 0.5, 'e': 0.10848707650771466}",25,0,-5.757470290614236,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
221,False,"{'a': 0.5, 'e': 0.10740220574263752}",20,8,24.31442370988114,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
222,False,"{'a': 0.5, 'e': 0.10632818368521114}",20,6,-28.370910045094135,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
223,False,"{'a': 0.5, 'e': 0.10526490184835903}",20,12,17.071377634752615,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.5, 'e': 0.10421225282987544}",25,17,0.8467514963563958,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
225,False,"{'a': 0.5, 'e': 0.10317013030157668}",20,0,27.914285640401573,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
226,False,"{'a': 0.5, 'e': 0.10213842899856092}",20,12,13.71665344401469,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.5, 'e': 0.10111704470857531}",20,5,14.88915264126958,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
228,False,"{'a': 0.5, 'e': 0.10010587426148955}",20,12,13.588644791356245,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.5, 'e': 0.09910481551887466}",20,3,27.61000321646186,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.5, 'e': 0.0981137673636859}",25,14,18.753085476555146,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.5, 'e': 0.09713262969004906}",30,18,21.331806832261503,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.5, 'e': 0.09616130339314856}",25,15,15.785262653712415,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.5, 'e': 0.09519969035921708}",20,2,12.337228757733035,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
234,False,"{'a': 0.5, 'e': 0.0942476934556249}",20,12,15.857566635227764,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.5, 'e': 0.09330521652106866}",20,6,12.482859670500613,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
236,False,"{'a': 0.5, 'e': 0.09237216435585796}",20,2,27.95341864287482,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.5, 'e': 0.09144844271229938}",20,0,26.075445259342438,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
238,False,"{'a': 0.5, 'e': 0.0905339582851764}",20,0,28.870116886917067,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
239,False,"{'a': 0.5, 'e': 0.08962861870232462}",25,17,1.6934616070813406,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
240,False,"{'a': 0.5, 'e': 0.08873233251530138}",35,25,16.73869091716336,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.5, 'e': 0.08784500919014836}",25,15,20.414177071278665,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.5, 'e': 0.08696655909824688}",30,8,14.697528313046648,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
243,False,"{'a': 0.5, 'e': 0.0860968935072644}",25,18,12.4903321137151,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.5, 'e': 0.08523592457219176}",20,3,11.095411399172939,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
245,False,"{'a': 0.5, 'e': 0.08438356532646984}",20,7,7.604760065131763,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
246,False,"{'a': 0.5, 'e': 0.08353972967320515}",25,0,26.328850659904024,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
247,False,"{'a': 0.5, 'e': 0.0827043323764731}",25,8,29.321185948479236,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.5, 'e': 0.08187728905270836}",20,2,-9.809237086569953,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
249,False,"{'a': 0.5, 'e': 0.08105851616218128}",20,5,24.101942223404542,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
250,False,"{'a': 0.5, 'e': 0.08024793100055946}",20,10,-4.627131448692076,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
251,False,"{'a': 0.5, 'e': 0.07944545169055386}",35,11,-2.549628223672312,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
252,False,"{'a': 0.5, 'e': 0.07865099717364833}",20,9,10.25000982985075,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
253,False,"{'a': 0.5, 'e': 0.07786448720191184}",20,5,29.013025714901,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.5, 'e': 0.07708584232989273}",25,6,29.06606400290362,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.5, 'e': 0.0763149839065938}",25,11,25.733211903225772,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
256,False,"{'a': 0.5, 'e': 0.07555183406752786}",30,1,3.7842314453760353,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 1}",1
257,False,"{'a': 0.5, 'e': 0.07479631572685258}",20,10,14.938116555900878,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.5, 'e': 0.07404835256958406}",20,6,25.99419619402324,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
259,False,"{'a': 0.5, 'e': 0.07330786904388821}",30,19,24.76430617698401,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.5, 'e': 0.07257479035344933}",25,5,34.28649230358491,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.5, 'e': 0.07184904244991484}",25,8,24.829515896261714,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.5, 'e': 0.07113055202541568}",20,12,18.681165446144337,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.5, 'e': 0.07041924650516153}",25,16,14.9989026324498,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.5, 'e': 0.06971505404010991}",20,0,31.938670604352666,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
265,False,"{'a': 0.5, 'e': 0.06901790349970881}",25,8,8.013448485641499,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
266,False,"{'a': 0.5, 'e': 0.06832772446471172}",20,3,22.332743066638322,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.5, 'e': 0.0676444472200646}",25,11,25.149780745449544,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.5, 'e': 0.06696800274786396}",25,20,7.049629549419081,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.5, 'e': 0.06629832272038531}",25,14,12.44827908543811,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.5, 'e': 0.06563533949318147}",20,5,22.53690550311466,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.5, 'e': 0.06497898609824965}",25,9,-0.15710959769473498,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
272,False,"{'a': 0.5, 'e': 0.06432919623726716}",25,8,31.424111096942845,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.5, 'e': 0.06368590427489448}",25,16,17.701785942831957,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.5, 'e': 0.06304904523214554}",25,14,10.229798168972552,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
275,False,"{'a': 0.5, 'e': 0.06241855477982408}",25,7,-2.9778853662039513,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
276,False,"{'a': 0.5, 'e': 0.06179436923202584}",25,20,9.07556851963492,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
