trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
444,False,"{'a': 0.2, 'e': 0.6414654208273198}",30,3,-29.4962999284139,"{0: 22, 1: 3, 2: 1, 3: 0, 4: 1}",1
445,False,"{'a': 0.2, 'e': 0.6408242760323187}",20,8,-53.71655250000615,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 1}",1
446,False,"{'a': 0.2, 'e': 0.6401837720616471}",20,0,-55.07781791698152,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
447,False,"{'a': 0.2, 'e': 0.6395439082748009}",20,0,-22.423742342937533,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
448,False,"{'a': 0.2, 'e': 0.6389046840319162}",30,21,-41.09882913015641,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
449,False,"{'a': 0.2, 'e': 0.6382660986937688}",35,17,-110.12960541216468,"{0: 11, 1: 2, 2: 2, 3: 1, 4: 2}",1
450,False,"{'a': 0.2, 'e': 0.6376281516217733}",25,0,-10.480226619588366,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
451,False,"{'a': 0.2, 'e': 0.6369908421779825}",20,0,-34.07365735664998,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",1
452,False,"{'a': 0.2, 'e': 0.6363541697250871}",25,8,-43.637097182811964,"{0: 10, 1: 2, 2: 5, 3: 0, 4: 0}",1
453,False,"{'a': 0.2, 'e': 0.6357181336264143}",20,14,-1.541609440985101,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
454,False,"{'a': 0.2, 'e': 0.6350827332459281}",20,0,-45.867097229134586,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
455,False,"{'a': 0.2, 'e': 0.6344479679482282}",20,0,-10.806916047074518,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
456,False,"{'a': 0.2, 'e': 0.633813837098549}",20,0,-74.34076482243555,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
457,False,"{'a': 0.2, 'e': 0.6331803400627598}",35,0,-134.41281591355562,"{0: 25, 1: 3, 2: 4, 3: 0, 4: 3}",0
458,False,"{'a': 0.2, 'e': 0.6325474762073634}",30,0,-11.67428858006579,"{0: 25, 1: 1, 2: 4, 3: 0, 4: 0}",0
459,False,"{'a': 0.2, 'e': 0.6319152448994959}",20,0,-46.988465584779256,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
460,False,"{'a': 0.2, 'e': 0.631283645506926}",20,0,-112.61089521093795,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
461,False,"{'a': 0.2, 'e': 0.6306526773980542}",20,12,-25.36613313225782,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
462,False,"{'a': 0.2, 'e': 0.6300223399419123}",20,10,-18.594763187769605,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
463,False,"{'a': 0.2, 'e': 0.6293926325081629}",20,3,-118.06399525936365,"{0: 11, 1: 0, 2: 2, 3: 2, 4: 2}",1
464,False,"{'a': 0.2, 'e': 0.6287635544670984}",25,12,-12.580350803003894,"{0: 9, 1: 3, 2: 1, 3: 0, 4: 0}",1
465,False,"{'a': 0.2, 'e': 0.6281351051896408}",20,0,-1.1029042382428464,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
466,False,"{'a': 0.2, 'e': 0.6275072840473407}",25,0,-61.16367683294247,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
467,False,"{'a': 0.2, 'e': 0.626880090412377}",20,0,-159.37705817670576,"{0: 13, 1: 0, 2: 2, 3: 2, 4: 3}",0
468,False,"{'a': 0.2, 'e': 0.6262535236575559}",25,13,-5.152007679412213,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
469,False,"{'a': 0.2, 'e': 0.6256275831563107}",30,8,24.97679825212185,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
470,False,"{'a': 0.2, 'e': 0.6250022682827008}",25,0,-29.81985413146796,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
471,False,"{'a': 0.2, 'e': 0.6243775784114112}",25,0,-10.77431978949847,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
472,False,"{'a': 0.2, 'e': 0.623753512917752}",25,2,-71.76160106353412,"{0: 15, 1: 4, 2: 3, 3: 0, 4: 1}",1
473,False,"{'a': 0.2, 'e': 0.6231300711776578}",30,0,-139.2038419022147,"{0: 20, 1: 2, 2: 5, 3: 1, 4: 2}",0
474,False,"{'a': 0.2, 'e': 0.6225072525676867}",30,13,-10.953197377143791,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
475,False,"{'a': 0.2, 'e': 0.62188505646502}",20,0,-20.69050295905885,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
476,False,"{'a': 0.2, 'e': 0.6212634822474616}",20,0,-94.46280699499347,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
477,False,"{'a': 0.2, 'e': 0.6206425292934373}",20,10,5.4628553174473495,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
478,False,"{'a': 0.2, 'e': 0.6200221969819939}",20,0,-84.632001684087,"{0: 13, 1: 0, 2: 4, 3: 3, 4: 0}",0
479,False,"{'a': 0.2, 'e': 0.6194024846927992}",20,8,-66.49362963603437,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 1}",1
480,False,"{'a': 0.2, 'e': 0.6187833918061408}",20,0,-29.53354025890178,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
481,False,"{'a': 0.2, 'e': 0.6181649177029258}",35,22,-53.59518707154636,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 1}",1
482,False,"{'a': 0.2, 'e': 0.61754706176468}",25,4,-53.06921027762263,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 1}",1
483,False,"{'a': 0.2, 'e': 0.6169298233735474}",20,0,-9.309089959389073,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
484,False,"{'a': 0.2, 'e': 0.6163132019122897}",30,16,-53.32292543405176,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 1}",1
485,False,"{'a': 0.2, 'e': 0.6156971967642851}",25,0,-91.26211877272243,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
486,False,"{'a': 0.2, 'e': 0.6150818073135287}",20,0,-50.1730877754491,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
487,False,"{'a': 0.2, 'e': 0.6144670329446308}",25,0,-32.759517505969285,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
488,False,"{'a': 0.2, 'e': 0.6138528730428171}",20,13,1.0168754420317796,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.2, 'e': 0.6132393269939275}",25,13,19.282284609965167,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.2, 'e': 0.6126263941844161}",25,16,-20.755823026360627,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
491,False,"{'a': 0.2, 'e': 0.6120140740013499}",20,0,-80.85896361545933,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
492,False,"{'a': 0.2, 'e': 0.6114023658324087}",20,0,-36.43231894885315,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
493,False,"{'a': 0.2, 'e': 0.6107912690658842}",30,18,2.04442852167102,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
494,False,"{'a': 0.2, 'e': 0.6101807830906798}",20,1,-74.3891727058929,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 1}",1
495,False,"{'a': 0.2, 'e': 0.6095709072963093}",20,0,-15.118507198226057,"{0: 14, 1: 5, 2: 1, 3: 0, 4: 0}",0
496,False,"{'a': 0.2, 'e': 0.6089616410728969}",25,5,-13.625511278855292,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",1
497,False,"{'a': 0.2, 'e': 0.6083529838111763}",25,0,-48.15932133057446,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 2}",0
498,False,"{'a': 0.2, 'e': 0.6077449349024902}",30,0,-107.45773783533716,"{0: 22, 1: 0, 2: 6, 3: 0, 4: 2}",0
499,False,"{'a': 0.2, 'e': 0.6071374937387897}",20,8,-17.329533698916407,"{0: 9, 1: 1, 2: 1, 3: 1, 4: 0}",1
500,False,"{'a': 0.2, 'e': 0.6065306597126334}",30,21,-6.282330963988947,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
501,False,"{'a': 0.2, 'e': 0.6059244322171875}",20,0,-59.527500755077675,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
502,False,"{'a': 0.2, 'e': 0.6053188106462243}",25,0,8.353350334943816,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
503,False,"{'a': 0.2, 'e': 0.6047137943941221}",25,0,-54.57795083797281,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
504,False,"{'a': 0.2, 'e': 0.6041093828558647}",35,5,-106.68205751137594,"{0: 24, 1: 1, 2: 2, 3: 0, 4: 3}",1
505,False,"{'a': 0.2, 'e': 0.6035055754270405}",25,14,5.221383506760793,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
506,False,"{'a': 0.2, 'e': 0.6029023715038421}",20,0,-84.44479718165677,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
507,False,"{'a': 0.2, 'e': 0.6022997704830654}",20,16,7.577278907139247,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.2, 'e': 0.6016977717621094}",20,0,-46.37069175985396,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
509,False,"{'a': 0.2, 'e': 0.6010963747389753}",20,5,-52.26289127024934,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 1}",1
510,False,"{'a': 0.2, 'e': 0.6004955788122659}",20,0,-3.8018354414380866,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
511,False,"{'a': 0.2, 'e': 0.5998953833811855}",30,15,-62.31346500728751,"{0: 9, 1: 1, 2: 3, 3: 2, 4: 0}",1
512,False,"{'a': 0.2, 'e': 0.5992957878455384}",20,2,-85.21778382304285,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 2}",1
513,False,"{'a': 0.2, 'e': 0.5986967916057292}",20,10,-6.435027854666028,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
514,False,"{'a': 0.2, 'e': 0.5980983940627613}",20,0,-50.287146267189826,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
515,False,"{'a': 0.2, 'e': 0.5975005946182375}",25,1,-31.56105748267141,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 0}",1
516,False,"{'a': 0.2, 'e': 0.596903392674358}",25,0,21.001152403714816,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
517,False,"{'a': 0.2, 'e': 0.596306787633921}",20,8,-61.73307862612972,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 2}",1
518,False,"{'a': 0.2, 'e': 0.5957107789003212}",25,0,-23.766279330954205,"{0: 19, 1: 3, 2: 2, 3: 1, 4: 0}",0
519,False,"{'a': 0.2, 'e': 0.5951153658775501}",20,0,-7.208330809890115,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
520,False,"{'a': 0.2, 'e': 0.5945205479701944}",25,0,-108.9238744415372,"{0: 16, 1: 3, 2: 3, 3: 2, 4: 1}",0
521,False,"{'a': 0.2, 'e': 0.5939263245834361}",30,9,-49.082634425533946,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 1}",1
522,False,"{'a': 0.2, 'e': 0.593332695123052}",30,11,-72.22616140934164,"{0: 14, 1: 1, 2: 1, 3: 2, 4: 1}",1
523,False,"{'a': 0.2, 'e': 0.5927396589954125}",20,4,-47.25348844616543,"{0: 8, 1: 4, 2: 4, 3: 0, 4: 0}",1
524,False,"{'a': 0.2, 'e': 0.5921472156074813}",25,11,-15.208629272423947,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
525,False,"{'a': 0.2, 'e': 0.5915553643668151}",25,0,-130.73920931480666,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 3}",0
526,False,"{'a': 0.2, 'e': 0.5909641046815626}",20,10,-14.284567119282855,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
527,False,"{'a': 0.2, 'e': 0.5903734359604639}",20,3,-4.082545928503434,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
528,False,"{'a': 0.2, 'e': 0.5897833576128504}",20,0,-36.8666553685084,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
529,False,"{'a': 0.2, 'e': 0.5891938690486437}",25,14,0.5209989481193924,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
530,False,"{'a': 0.2, 'e': 0.5886049696783552}",25,0,-63.402986538447166,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
531,False,"{'a': 0.2, 'e': 0.5880166589130854}",30,5,-71.89292063161557,"{0: 20, 1: 0, 2: 2, 3: 2, 4: 1}",1
532,False,"{'a': 0.2, 'e': 0.5874289361645234}",20,7,9.626156171204943,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
533,False,"{'a': 0.2, 'e': 0.5868418008449466}",20,1,-74.20564660155173,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 2}",1
534,False,"{'a': 0.2, 'e': 0.5862552523672196}",20,0,-30.73290857202499,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
535,False,"{'a': 0.2, 'e': 0.5856692901447937}",25,0,-16.504657312833434,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
536,False,"{'a': 0.2, 'e': 0.5850839135917069}",30,14,-32.71440191098214,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 1}",1
537,False,"{'a': 0.2, 'e': 0.5844991221225824}",25,0,-50.721502882411876,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
538,False,"{'a': 0.2, 'e': 0.5839149151526287}",20,0,-10.404960626961106,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
539,False,"{'a': 0.2, 'e': 0.5833312920976388}",30,0,3.567870547771556,"{0: 26, 1: 1, 2: 3, 3: 0, 4: 0}",0
540,False,"{'a': 0.2, 'e': 0.5827482523739896}",25,0,-59.9996062707623,"{0: 18, 1: 3, 2: 2, 3: 2, 4: 0}",0
541,False,"{'a': 0.2, 'e': 0.5821657953986414}",25,3,9.63910241213156,"{0: 20, 1: 1, 2: 0, 3: 1, 4: 0}",1
542,False,"{'a': 0.2, 'e': 0.5815839205891371}",20,15,2.6410460584560607,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
543,False,"{'a': 0.2, 'e': 0.5810026273636019}",20,13,0.6432387948350418,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
544,False,"{'a': 0.2, 'e': 0.5804219151407424}",25,0,-83.70194095133148,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
545,False,"{'a': 0.2, 'e': 0.5798417833398464}",30,18,-0.3345822910754537,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
546,False,"{'a': 0.2, 'e': 0.579262231380782}",20,8,-72.85523090449402,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 2}",1
547,False,"{'a': 0.2, 'e': 0.5786832586839974}",20,0,-103.2496059911675,"{0: 12, 1: 0, 2: 4, 3: 4, 4: 0}",0
548,False,"{'a': 0.2, 'e': 0.5781048646705196}",25,6,-7.555318646105135,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
549,False,"{'a': 0.2, 'e': 0.5775270487619547}",30,19,-117.32124423129567,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 3}",1
550,False,"{'a': 0.2, 'e': 0.5769498103804866}",25,0,-30.026389124352388,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
551,False,"{'a': 0.2, 'e': 0.5763731489488771}",30,11,-58.08302137598424,"{0: 15, 1: 1, 2: 0, 3: 2, 4: 1}",1
552,False,"{'a': 0.2, 'e': 0.5757970638904645}",25,0,-14.96249055669787,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
553,False,"{'a': 0.2, 'e': 0.5752215546291638}",25,8,-83.04180403069266,"{0: 11, 1: 0, 2: 4, 3: 1, 4: 1}",1
554,False,"{'a': 0.2, 'e': 0.5746466205894657}",20,3,-105.77504373292092,"{0: 9, 1: 0, 2: 6, 3: 1, 4: 1}",1
555,False,"{'a': 0.2, 'e': 0.574072261196436}",20,0,-32.88032279668089,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
556,False,"{'a': 0.2, 'e': 0.5734984758757153}",25,9,-88.5655113648337,"{0: 9, 1: 0, 2: 6, 3: 0, 4: 1}",1
557,False,"{'a': 0.2, 'e': 0.5729252640535184}",25,0,-112.63787617672965,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 3}",0
558,False,"{'a': 0.2, 'e': 0.5723526251566332}",20,0,-18.870617156396996,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
559,False,"{'a': 0.2, 'e': 0.5717805586124209}",20,0,-21.6580652481861,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
560,False,"{'a': 0.2, 'e': 0.5712090638488149}",20,0,-31.463863351065385,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
561,False,"{'a': 0.2, 'e': 0.5706381402943203}",35,0,-4.291320236636567,"{0: 29, 1: 3, 2: 3, 3: 0, 4: 0}",0
562,False,"{'a': 0.2, 'e': 0.5700677873780134}",25,0,-46.41538625543617,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",1
563,False,"{'a': 0.2, 'e': 0.5694980045295416}",20,0,-37.599498329221404,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
564,False,"{'a': 0.2, 'e': 0.5689287911791218}",20,0,-8.042450317727306,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
565,False,"{'a': 0.2, 'e': 0.5683601467575404}",20,11,-11.380946646793454,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 0}",1
566,False,"{'a': 0.2, 'e': 0.5677920706961532}",20,8,0.6919563104418947,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
567,False,"{'a': 0.2, 'e': 0.5672245624268841}",20,3,4.0061906528889875,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
568,False,"{'a': 0.2, 'e': 0.5666576213822246}",25,0,-125.59367438809566,"{0: 18, 1: 3, 2: 1, 3: 0, 4: 3}",0
569,False,"{'a': 0.2, 'e': 0.5660912469952337}",30,0,-128.03678258968912,"{0: 21, 1: 1, 2: 4, 3: 2, 4: 2}",0
570,False,"{'a': 0.2, 'e': 0.5655254386995371}",20,15,4.332342028328849,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.2, 'e': 0.5649601959293262}",20,0,-82.3285730247259,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
572,False,"{'a': 0.2, 'e': 0.5643955181193583}",20,0,-17.645126381627694,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
573,False,"{'a': 0.2, 'e': 0.5638314047049556}",30,0,-105.65081922248321,"{0: 23, 1: 0, 2: 5, 3: 0, 4: 2}",0
574,False,"{'a': 0.2, 'e': 0.5632678551220046}",35,0,-58.634616358081814,"{0: 27, 1: 0, 2: 6, 3: 2, 4: 0}",0
575,False,"{'a': 0.2, 'e': 0.5627048688069557}",30,0,-90.6769305257138,"{0: 23, 1: 2, 2: 3, 3: 0, 4: 2}",0
576,False,"{'a': 0.2, 'e': 0.5621424451968224}",30,20,-35.3913133032354,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
577,False,"{'a': 0.2, 'e': 0.5615805837291813}",30,18,-31.222042890903126,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
578,False,"{'a': 0.2, 'e': 0.5610192838421706}",25,2,-91.90446697383112,"{0: 16, 1: 0, 2: 5, 3: 1, 4: 1}",1
579,False,"{'a': 0.2, 'e': 0.5604585449744904}",25,5,-42.991248891401064,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
580,False,"{'a': 0.2, 'e': 0.559898366565402}",25,0,-77.15643928595668,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
581,False,"{'a': 0.2, 'e': 0.5593387480547268}",25,1,-49.54108167799234,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 1}",1
582,False,"{'a': 0.2, 'e': 0.5587796888828463}",25,0,-20.565106378098093,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
583,False,"{'a': 0.2, 'e': 0.5582211884907012}",20,0,-38.768241982244426,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
584,False,"{'a': 0.2, 'e': 0.5576632463197913}",20,0,-19.376621575925487,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",1
585,False,"{'a': 0.2, 'e': 0.5571058618121739}",20,0,-86.1465429378335,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 2}",0
586,False,"{'a': 0.2, 'e': 0.5565490344104649}",20,12,14.127026263358871,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
587,False,"{'a': 0.2, 'e': 0.5559927635578367}",30,4,-78.34103365928802,"{0: 19, 1: 0, 2: 5, 3: 1, 4: 1}",1
588,False,"{'a': 0.2, 'e': 0.5554370486980182}",20,16,9.933802777330488,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.2, 'e': 0.5548818892752949}",20,0,-24.808382557839515,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
590,False,"{'a': 0.2, 'e': 0.5543272847345071}",25,0,22.52609745227303,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
591,False,"{'a': 0.2, 'e': 0.5537732345210501}",20,12,5.041884916393645,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
592,False,"{'a': 0.2, 'e': 0.5532197380808739}",25,0,-150.03265610075232,"{0: 13, 1: 1, 2: 8, 3: 2, 4: 1}",0
593,False,"{'a': 0.2, 'e': 0.5526667948604818}",25,0,-63.83769160773947,"{0: 15, 1: 4, 2: 6, 3: 0, 4: 0}",0
594,False,"{'a': 0.2, 'e': 0.5521144043069306}",20,3,-1.8626818954648594,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
595,False,"{'a': 0.2, 'e': 0.5515625658678298}",30,11,-97.86319437835344,"{0: 15, 1: 0, 2: 0, 3: 2, 4: 2}",1
596,False,"{'a': 0.2, 'e': 0.5510112789913407}",25,0,-69.56370995941906,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
597,False,"{'a': 0.2, 'e': 0.5504605431261766}",20,0,-37.56476443881953,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
598,False,"{'a': 0.2, 'e': 0.5499103577216016}",20,8,-29.712612147592388,"{0: 9, 1: 1, 2: 0, 3: 2, 4: 0}",1
599,False,"{'a': 0.2, 'e': 0.54936072222743}",25,20,7.65483346447693,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
600,False,"{'a': 0.2, 'e': 0.5488116360940265}",20,10,7.525320692817231,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
601,False,"{'a': 0.2, 'e': 0.5482630987723047}",20,0,-139.58887597983227,"{0: 12, 1: 1, 2: 3, 3: 2, 4: 2}",0
602,False,"{'a': 0.2, 'e': 0.5477151097137275}",25,0,-43.159350138186376,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
603,False,"{'a': 0.2, 'e': 0.5471676683703055}",25,0,-36.89260677698802,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
604,False,"{'a': 0.2, 'e': 0.5466207741945976}",30,11,-32.993751563447354,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
605,False,"{'a': 0.2, 'e': 0.5460744266397094}",20,5,-30.993933371879287,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
606,False,"{'a': 0.2, 'e': 0.5455286251592933}",25,0,-70.45961933310521,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",1
607,False,"{'a': 0.2, 'e': 0.544983369207548}",30,0,-13.328741808969845,"{0: 26, 1: 1, 2: 2, 3: 1, 4: 0}",1
608,False,"{'a': 0.2, 'e': 0.5444386582392171}",20,0,-113.30064787056965,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
609,False,"{'a': 0.2, 'e': 0.5438944917095899}",25,1,-75.02077541123337,"{0: 15, 1: 5, 2: 3, 3: 0, 4: 1}",1
610,False,"{'a': 0.2, 'e': 0.5433508690744998}",25,2,-107.4892816501333,"{0: 17, 1: 0, 2: 3, 3: 1, 4: 2}",1
611,False,"{'a': 0.2, 'e': 0.542807789790324}",20,0,-62.59695171562399,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
612,False,"{'a': 0.2, 'e': 0.5422652533139832}",25,0,-26.58931516550674,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
613,False,"{'a': 0.2, 'e': 0.541723259102941}",20,11,-6.846025078855969,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
614,False,"{'a': 0.2, 'e': 0.5411818066152029}",25,0,-43.60693525970202,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
615,False,"{'a': 0.2, 'e': 0.5406408953093166}",25,18,-13.211883397684796,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
616,False,"{'a': 0.2, 'e': 0.5401005246443706}",20,0,-0.1447735230419267,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
617,False,"{'a': 0.2, 'e': 0.5395606940799943}",20,0,-77.62369093603935,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
618,False,"{'a': 0.2, 'e': 0.539021403076357}",30,12,-14.9381607697826,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
619,False,"{'a': 0.2, 'e': 0.5384826510941678}",20,16,8.011524813000674,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
620,False,"{'a': 0.2, 'e': 0.5379444375946745}",30,11,-18.201723795505288,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 0}",1
621,False,"{'a': 0.2, 'e': 0.5374067620396636}",20,0,-7.007670992428121,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
622,False,"{'a': 0.2, 'e': 0.5368696238914595}",20,9,-72.7548204928035,"{0: 4, 1: 4, 2: 2, 3: 0, 4: 1}",1
623,False,"{'a': 0.2, 'e': 0.5363330226129241}",30,0,-14.628819473008969,"{0: 25, 1: 2, 2: 3, 3: 0, 4: 0}",0
624,False,"{'a': 0.2, 'e': 0.535796957667456}",20,3,-35.956750709525316,"{0: 11, 1: 3, 2: 2, 3: 1, 4: 0}",1
625,False,"{'a': 0.2, 'e': 0.5352614285189903}",20,8,-1.1075701081991538,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
626,False,"{'a': 0.2, 'e': 0.5347264346319975}",25,0,7.426633095933513,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
627,False,"{'a': 0.2, 'e': 0.5341919754714841}",25,0,-53.11704617949975,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
