trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.5, 'e': 0.15422195179384462}",20,9,20.278646614247926,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,False,"{'a': 0.5, 'e': 0.15267973227590617}",20,0,-23.27887833143885,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
187,False,"{'a': 0.5, 'e': 0.1511529349531471}",25,14,17.06699587105608,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
188,False,"{'a': 0.5, 'e': 0.14964140560361563}",20,15,-12.306115306251684,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
189,False,"{'a': 0.5, 'e': 0.14814499154757946}",20,6,22.707191176982096,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.5, 'e': 0.14666354163210368}",20,16,6.750298324443869,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
191,False,"{'a': 0.5, 'e': 0.14519690621578263}",20,0,18.64174778802539,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
192,False,"{'a': 0.5, 'e': 0.1437449371536248}",20,11,-4.13301558362693,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
193,False,"{'a': 0.5, 'e': 0.14230748778208857}",20,6,13.553114048680037,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
194,False,"{'a': 0.5, 'e': 0.14088441290426768}",25,11,-14.535203983855386,"{0: 11, 1: 2, 2: 0, 3: 1, 4: 0}",1
195,False,"{'a': 0.5, 'e': 0.139475568775225}",20,14,10.710210766671956,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
196,False,"{'a': 0.5, 'e': 0.13808081308747275}",20,16,9.142720059833906,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
197,False,"{'a': 0.5, 'e': 0.136700004956598}",30,0,0.4499502269310738,"{0: 27, 1: 1, 2: 1, 3: 1, 4: 0}",0
198,False,"{'a': 0.5, 'e': 0.13533300490703204}",30,18,18.692689771848425,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
199,False,"{'a': 0.5, 'e': 0.13397967485796172}",25,18,-28.23019500876485,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
200,False,"{'a': 0.5, 'e': 0.1326398781093821}",20,9,17.667477325587818,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
201,False,"{'a': 0.5, 'e': 0.13131347932828827}",20,5,-22.926409061881692,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
202,False,"{'a': 0.5, 'e': 0.1300003445350054}",20,8,12.719390516031591,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
203,False,"{'a': 0.5, 'e': 0.12870034108965533}",20,0,24.22349459785347,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
204,False,"{'a': 0.5, 'e': 0.1274133376787588}",20,4,19.79091395638283,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
205,False,"{'a': 0.5, 'e': 0.12613920430197118}",25,9,17.929335444575184,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.5, 'e': 0.12487781225895148}",20,0,-1.5293376179885136,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
207,False,"{'a': 0.5, 'e': 0.12362903413636196}",25,13,12.061444835122536,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
208,False,"{'a': 0.5, 'e': 0.12239274379499834}",20,9,22.419520752801894,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
209,False,"{'a': 0.5, 'e': 0.12116881635704835}",25,20,7.505197229032421,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.5, 'e': 0.11995712819347787}",25,5,23.88858108353695,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
211,False,"{'a': 0.5, 'e': 0.11875755691154309}",25,7,17.044183205864872,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
212,False,"{'a': 0.5, 'e': 0.11756998134242766}",20,9,5.745268465792062,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
213,False,"{'a': 0.5, 'e': 0.11639428152900338}",25,13,0.6054153657525774,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
214,False,"{'a': 0.5, 'e': 0.11523033871371334}",20,16,8.366353916319575,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.5, 'e': 0.11407803532657622}",25,14,6.7505466205709475,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
216,False,"{'a': 0.5, 'e': 0.11293725497331045}",35,3,46.4404398886327,"{0: 31, 1: 1, 2: 0, 3: 0, 4: 0}",1
217,False,"{'a': 0.5, 'e': 0.11180788242357734}",30,13,19.428165619430214,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
218,False,"{'a': 0.5, 'e': 0.11068980359934157}",20,0,28.290541719113303,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
219,False,"{'a': 0.5, 'e': 0.10958290556334815}",20,4,25.742617567769393,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.5, 'e': 0.10848707650771466}",20,10,17.26560515087098,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
221,False,"{'a': 0.5, 'e': 0.10740220574263752}",30,12,18.113796835479555,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
222,False,"{'a': 0.5, 'e': 0.10632818368521114}",20,8,6.147971615711348,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
223,False,"{'a': 0.5, 'e': 0.10526490184835903}",30,20,4.860595604849975,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
224,False,"{'a': 0.5, 'e': 0.10421225282987544}",25,15,18.387592404389512,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
225,False,"{'a': 0.5, 'e': 0.10317013030157668}",20,14,11.889981642246866,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.5, 'e': 0.10213842899856092}",20,9,-21.879518871788882,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
227,False,"{'a': 0.5, 'e': 0.10111704470857531}",30,16,25.669190690776535,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.5, 'e': 0.10010587426148955}",20,0,-4.2488947963856205,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
229,False,"{'a': 0.5, 'e': 0.09910481551887466}",25,16,17.498480203253475,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.5, 'e': 0.0981137673636859}",25,8,19.15036890068568,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
231,False,"{'a': 0.5, 'e': 0.09713262969004906}",25,5,36.449430324482364,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.5, 'e': 0.09616130339314856}",20,10,16.76914074060866,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.5, 'e': 0.09519969035921708}",20,6,-42.31017069828678,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
234,False,"{'a': 0.5, 'e': 0.0942476934556249}",30,16,0.8449318128751868,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
235,False,"{'a': 0.5, 'e': 0.09330521652106866}",35,20,5.666804724811956,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
236,False,"{'a': 0.5, 'e': 0.09237216435585796}",20,1,-28.95916838025803,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
237,False,"{'a': 0.5, 'e': 0.09144844271229938}",35,19,31.36931012181113,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.5, 'e': 0.0905339582851764}",20,6,22.127682188981133,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.5, 'e': 0.08962861870232462}",25,7,29.58388016362949,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.5, 'e': 0.08873233251530138}",25,12,17.141930332774297,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.5, 'e': 0.08784500919014836}",20,7,9.142963669674486,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
242,False,"{'a': 0.5, 'e': 0.08696655909824688}",20,13,10.52278724643052,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.5, 'e': 0.0860968935072644}",20,8,13.587832557525179,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.5, 'e': 0.08523592457219176}",20,12,17.18854003858392,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
245,False,"{'a': 0.5, 'e': 0.08438356532646984}",25,12,28.032271760302073,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.5, 'e': 0.08353972967320515}",25,0,27.9437753746388,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
247,False,"{'a': 0.5, 'e': 0.0827043323764731}",35,20,6.167705642549521,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
248,False,"{'a': 0.5, 'e': 0.08187728905270836}",20,0,-26.089422679062398,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
249,False,"{'a': 0.5, 'e': 0.08105851616218128}",20,0,11.781669506624796,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
250,False,"{'a': 0.5, 'e': 0.08024793100055946}",30,18,21.177135135518242,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.5, 'e': 0.07944545169055386}",30,0,-3.5314898893420956,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
252,False,"{'a': 0.5, 'e': 0.07865099717364833}",20,9,-4.587791441399044,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
253,False,"{'a': 0.5, 'e': 0.07786448720191184}",20,0,-49.09436557694991,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
254,False,"{'a': 0.5, 'e': 0.07708584232989273}",25,14,11.767143022737697,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.5, 'e': 0.0763149839065938}",25,5,22.646449802502207,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
256,False,"{'a': 0.5, 'e': 0.07555183406752786}",20,0,-14.134460060393442,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
257,False,"{'a': 0.5, 'e': 0.07479631572685258}",20,12,14.547772387633415,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.5, 'e': 0.07404835256958406}",25,15,5.663566442395852,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
259,False,"{'a': 0.5, 'e': 0.07330786904388821}",20,10,8.453805714603876,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
260,False,"{'a': 0.5, 'e': 0.07257479035344933}",20,14,10.13330357799837,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.5, 'e': 0.07184904244991484}",25,0,13.940283004341264,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
262,False,"{'a': 0.5, 'e': 0.07113055202541568}",25,11,-14.664654365331833,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
263,False,"{'a': 0.5, 'e': 0.07041924650516153}",30,0,50.99759180752374,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
264,False,"{'a': 0.5, 'e': 0.06971505404010991}",25,8,27.841806026192273,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.5, 'e': 0.06901790349970881}",25,17,15.394473373155227,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.5, 'e': 0.06832772446471172}",25,0,39.467800047442594,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.5, 'e': 0.0676444472200646}",20,6,5.104903436650666,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
268,False,"{'a': 0.5, 'e': 0.06696800274786396}",20,8,19.2762718950718,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.5, 'e': 0.06629832272038531}",25,0,30.985711989145578,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
270,False,"{'a': 0.5, 'e': 0.06563533949318147}",30,12,-3.251283180269311,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
271,False,"{'a': 0.5, 'e': 0.06497898609824965}",25,3,1.8155477211881363,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
272,False,"{'a': 0.5, 'e': 0.06432919623726716}",20,10,18.775089073160245,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.5, 'e': 0.06368590427489448}",30,8,26.58482402549806,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
274,False,"{'a': 0.5, 'e': 0.06304904523214554}",30,16,-0.24021189627495598,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
275,False,"{'a': 0.5, 'e': 0.06241855477982408}",25,13,25.797688669120895,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.5, 'e': 0.06179436923202584}",20,16,6.1270811886107825,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.5, 'e': 0.06117642553970558}",35,11,-13.284178906487803,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 1}",1
278,False,"{'a': 0.5, 'e': 0.06056466128430853}",25,13,27.23241446953621,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.5, 'e': 0.05995901467146544}",20,6,22.683182304819614,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.5, 'e': 0.059359424524750785}",20,13,6.110233481474211,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.5, 'e': 0.05876583027950327}",30,10,10.587839255112186,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
282,False,"{'a': 0.5, 'e': 0.05817817197670824}",20,13,11.643382040858265,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.5, 'e': 0.05759639025694116}",20,0,29.51277292036065,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
284,False,"{'a': 0.5, 'e': 0.057020426354371746}",20,12,4.775735523961326,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.5, 'e': 0.05645022209082803}",30,18,22.07280981169335,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.5, 'e': 0.05588571986991975}",20,6,25.81181506675748,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.5, 'e': 0.05532686267122055}",25,18,13.74432801542127,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.5, 'e': 0.05477359404450834}",20,0,-8.113358708618007,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
289,False,"{'a': 0.5, 'e': 0.05422585810406326}",25,20,8.696216266685335,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.5, 'e': 0.05368359952302263}",20,0,26.311452071885384,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
291,False,"{'a': 0.5, 'e': 0.0531467635277924}",30,17,24.812184770950775,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.5, 'e': 0.05261529589251448}",25,13,18.65875275290828,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.5, 'e': 0.05208914293358933}",20,12,12.817761213110154,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.5, 'e': 0.05156825150425344}",25,11,-15.673744309812514,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
295,False,"{'a': 0.5, 'e': 0.0510525689892109}",25,11,-28.15605982410032,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
296,False,"{'a': 0.5, 'e': 0.050542043299318794}",20,8,-2.752704426852768,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
297,False,"{'a': 0.5, 'e': 0.050036622866325604}",20,2,29.887730699859105,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.5, 'e': 0.04953625663766235}",30,5,36.894751935163356,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,15,9.552294521529568,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,16,8.664287810087412,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,15,8.565638769491306,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,11,23.99235784056798,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,6,26.568958594464448,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,14,10.535592917623843,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",25,18,14.08070415688173,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",25,17,15.669161397696566,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",25,14,19.418304117447043,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",30,23,13.98723160804088,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
